AdditionalExp,AgentStatus,AgExemptYN,AnnualLeaseAmt,APXBuildingSqFt,ApxWarehouseSqFt,AssociationFee,AVMYN,Baths,Bedrooms,BlogYN,CAMSf,CeilingHeight,City,Construction,Cooling,County,DateNewListing,DeedRestrictions,Directions,DisplayAddressListing,DisplayFlagAddress,Dockage,DualCommisson,ElectricVoltage,ElementarySchool,ElevatorYN,ExclusiveAgency,ExistingMtg,ExteriorMiscellaneous,Extras,Floor,ForeclosedYN,FrontageRoad,GrossIncome,Heating,HighSchool,HOAYN,IDX,IDXYN,LeaseOption,LeaseRate,LeaseTerm,LeaseTerms,LeaseType,LeaseYN,ListAgentAgentID,ListDate,ListingAgentID,ListingBoardID,ListingFirmID,ListingID,ListingOfficeID,ListingStatus,ListOfficeOfficeID,ListPrice,Location,LotSizeArea,LotSizeDim1,LotSizeDim2,LotSizeDim4,LotSizeDimensions,MiddleSchool,ModificationTimeStamp,NaturalGasYN,NetIncome,NonRep,NonRepCommType,Offerings,OfficeIDX,OfficeSqFt,OfficeStatus,OpenHouseAgentID,OpenHouseBoardID,OpenHouseEndDate,OpenHouseEndTime,OpenHouseEndTimeAMPM,OpenHouseFirmID,OpenHouseOfficeID,OpenHouseRemarks,OpenHouseStartDate,OpenHouseStartTimeAMPM,OpenHouseTime,OpenHouseType,OpenHouseYN,OperatingExpenses,OriginalListingFirm,OverheadDoors,ParcelNumber,Parking,PendingAgentAgentID,PendingOfficeOfficeID,PhotoCount,PhotoModificationTimestamp,Photos,PostalCode,PropertyFormat,PropertySubtype,PropertyType,PropertyTypeFeatures,PublicRemarks,Restrooms,Roof,SaleIncludes,SaleYN,Sewer,ShortSaleYN,Show,ShowNoShow,SprinklerYN,StateOrProvince,StatusChangeDate,Stories,StreetDirPrefix,StreetName,StreetNumber,Subdivision,TaxAmount,TaxRange,TaxSectionCode,TaxTownship,TermsNewFinancing,TotalLivingSF,TotalUnits,TransBrokerCommType,Units,Utilities,VirtualTourURL,VirtualTourYN,VOWYN,Water,Waterfront,YearBuilt,Zoning
0,"- Active",,,2836,0,,No,1,0,No,0,"7-10 Ft.",OCALA,"Frame,Frame w/ Stucco","Central Electric",Marion,2013-07-17,,"NORTH ON NE 36 AVE, TO R ON NE 20 PL, BUILDING ON CORNER OF NE 36 AVE AND NE 20 PL.",Yes,Yes,None,No,220,,No,Right,,"Landscaped,Wheelchair Access","Wheelchair Accessible","W/W Carpet",,City,,"Heat Pump",,,Yes,Yes,,10,,None,,Yes,2715220271512193,2013-07-17,271512193,2715,22,393341,0,Active,2715220,725,"Paved Street,Private Street,Corner Lot",.3,125,,,105,,2013-07-17T16:07:50,No,,3,%,,Yes,870,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",None,27267-001-06,"6-15 Spaces",,,6,2013-07-17T16:07:03,"Attached,To Follow",34470,,Office,Commercial,"O-Personal Services,OT-Other See Remarks","COMMERCIAL OFFICE BUILDING FOR LEASE AND SALE.OWNER ALSO OWNS ADJACENT LOT  THAT CAN BE COMBINED WITH THIS PARCEL IF NEEDED.",2,Shingle,"Building(s) and Land",No,City,No,"Call Listing Agent","Call Listing Agt",No,Florida,2012-06-13,One,NE,"20 PL #102",3601,"Village W",4859.00,22E,11,15,Conventional,870,,%,1,"Above Ground Electric,Street Lights",,,No,City,,1984,"PUD Planned Unit Development"
,"- Active",,,3348,,,No,1,2,No,,"7-10 Ft.","MT DORA","Concrete Blk w/ Stucco,Frame","Central Electric",Lake,2013-08-05,,"HWY 441 TO E 1 HILL TO S HIGHLAND ST, RESTAURANT ON RIGHT NEXT TO NAPA AUTO PARTS",Yes,Yes,,No,220,,No,Right,,None,"Dishwasher,Microwave,Private Restrooms,Public Restrooms,Range,Refrigerator","Concrete,Tile,Vinyl,W/W Carpet",No,City,500000,"Heat Pump",,,Yes,Yes,,,,"Owner Occupied-Will Vacat",,No,2715220271512193,2013-08-05,271512193,2715,22,394404,0,Active,2715220,950000,"Paved Street,In City Limits",.25,139,,,35,,2013-08-08T17:26:47,Yes,50000,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",None,32-19-27260000,"6-15 Spaces,Paved",,,16,2013-08-05T17:56:18,Attached,32757,,Opportunity,Commercial,"R-Apartment,O-Personal Services,B-Retail,B-Restaurant","LONG STANDING FAMILY RESTAURANT FOR SALE. INCLUDES OPERATING BUSINESS, REAL ESTATE AND 2 BEDROOM 2 BATH APARTMENT UPSTAIRS.",2,Shingle,"Building(s) and Land,Furniture/Fixtures",Yes,City,No,"Call Listing Agent","Call Listing Agt",No,Florida,,Two," S","HIGHLAND ST",185,"Out Of County",3642.92,Other,Other,Other,"Cash,Conventional",3348,,%,1,"Above Ground Electric",,,No,City,,1960,"B-1 Neighborhood Business"
,"- Active",No,,11112,8293,,No,1,0,No,,"7-10 Ft.,15-20 Ft.",OCALA,"Concrete Blk w/ Stucco","Central Electric",Marion,2013-10-02,,"HWY 200 WEST TO SW 110 ST, TURN LEFT TO PROPERTY ON RIGHT ACROSS FROM TIMBERRIDGE.",Yes,Yes,"Street Level",No,220,,No,Right,,Fenced,"Security Alarm System","Concrete,Tile,W/W Carpet",No,County,,"Heat Pump",,,Yes,Yes,,0,,"1-3 Years",,No,2715220271512193,2013-10-02,271512193,2715,22,397144,0,Active,2715220,998000,"Paved Street",1.23,,,,IRREG,,2013-10-11T16:40:29,No,,3,%,,Yes,2813,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0","12 Ft. or More,4 or More",3502-002-010,"16+ Spaces",,,8,2013-10-02T13:07:24,"To Follow",34481,,Industrial/Warehouse,Commercial,"A-Animal Care Services,I-Auto/Marine Services,R-Mobile Home Park,O-Personal Services,I-Warehouse","OFFICE / WAREHOUSE FACILITY - RENT ALL OR PART, OFFICE @ $15 PER SQ FT AND WAREHOUSE @ $8 PER SQ FT, NNN. OFFICE WITH FULL BATH. 2 KITCHENETTES, 3 RESTROOMS, RECEPTION, WAITING AREA, WAREHOUSE , 4 OVERHEAD DOORS, 13 FEET CLEAR SPACE, CAN BE DIVIDED.",3,Shingle,Leases,Yes,Septic,No,"Call Listing Agent","Call Listing Agt",No,Florida,2013-10-11,One,SW,"94 CT",10988,"Comm Nonsub",6888.47,20E,26,16,Conventional,11112,,%,1,"Underground Electric",,,No,Well,,1991,"B-5 Heavy Business"
0,"- Active",,,2670,0,,No,0,0,No,0,"7-10 Ft.",OCALA,Frame,"Central Electric",Marion,2014-02-24,,"HWY 40 EAST TO NE 25 AVE T/L TO OAK BROOK PROFESSIONAL PARK ON RIGHT, GO ALL THE WAY TO REAR OF COMPLEX TO UNIT 502/503",Yes,Yes,None,No,220,,No,Right,,"Landscaped,Wheelchair Access","None,Security Alarm System,Wheelchair Accessible","Vinyl,W/W Carpet",No,City,,"Heat Pump",,,Yes,Yes,,0,,"1-3 Years,4-6 Years,Owner Occupied-Will Vacat",Gross,Yes,2715220271512193,2014-02-24,271512193,2715,22,403756,0,Active,2715220,1950,"Paved Street,Private Street,Dead End Street",0,,,,IRREG,,2014-03-21T13:48:37,No,,3,%,,Yes,2670,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",None,2678-005-002,"16+ Spaces",,,16,2014-02-24T18:21:09,Attached,34470,,Office,Commercial,"O-Building,O-Medical Office,O-Office Condo,O-Business Park,O-Personal Services","FURNISHED PROFESSIONAL OFFICES AVAILABLE FOR LEASE IN OFFICE CONDO PROFESSIONAL PARK. CONVENIENTLY LOCATED OFF NE 25 AVE. 10 OFFICES, CONFERENCE ROOMS, ADA BATHROOMS, BREAK ROOM AND MORE. CAN BE DIVIDED INTO 2 SUITES.",2,Shingle,"Other-See Remarks",No,City,No,"Call Listing Agent","Call Listing Agt",No,Florida,2014-03-17,One,NE,"25 AVE, SUITE 502/503",1111,"Comm Nonsub",2814.76,22E,10,15,,2670,,%,2,"Underground Electric",,,No,City,,1985,"PUD Planned Unit Development"
,"- Active",,,2900,,,No,5,5,No,,"7-10 Ft.","SILVER SPRINGS","Concrete Block,Frame,Mobile Manufactured","Central Electric",Marion,2014-03-03,,"HWY 40 EAST JUST PAST THE OCKLAWAHA RIVER PAST CR 314 TO 115 AVE ON RIGHT TO BEN'S HITCHING POST.",Yes,Yes,None,No,,,No,Right,,Landscaped,"Dryer,Private Restrooms,Public Restrooms,Washer","Tile,W/W Carpet",,Private,,"Heat Pump",,,Yes,Yes,,0,,None,,No,2715220271512193,2014-03-03,271512193,2715,22,404039,0,Active,2715220,680000,"Unpaved Street",7.5,,,,IRREG,,2014-03-03T13:32:46,No,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",None,31713-001-01,"16+ Spaces",,,12,2014-03-03T13:32:00,Attached,34488,,"Residential Income",Commercial,"R-Mobile Home Park,R-RV Park","EXCELLENT 48 UNIT RV PARK AND CAMP GROUND WITH COVERED MH, CLUB HOUSE, POOL, LAUNDRY, SHUFFLE BOARDS, AND MORE. GREAT BUSINESS OPPORTUNITY WITH 7.5 ACRES OF LAND, LOCATED IN THE BEAUTIFUL OCALA NATIONAL FOREST. CLOSE TO LOTS OF NATURAL ACTIVITIES, RIVERS, SPRINGS, ETC.",5,"Metal,Shingle","Building(s) and Land,Furniture/Fixtures",Yes,Septic,No,"Call Listing Agent","Call Listing Agt",No,Florida,2014-03-03,One,NE,"115 AVE",2440,"Comm Nonsub",5622,23E,01,15,"Cash,Conventional",2900,,%,5,"Above Ground Electric",,,No,Well,,1985,"P-RV Recreational Vehicle Park"
0,"- Active",,,3941,,,No,0,0,No,0,"7-10 Ft.",OCALA,"Concrete Block","Central Electric",Marion,2014-03-04,,"TAKE SS BLVD TO EAST 13TH BUILDING ON LEFT NEXT TO CHEVRON STATION",Yes,Yes,,No,,,,Right,,,,"Vinyl,W/W Carpet",No,"City,County",,"Heat Pump",,,Yes,Yes,,0,,"1-3 Years,4-10 Years",Net,Yes,2715220271512193,2014-03-04,271512193,2715,22,404125,0,Active,2715220,950,,.28,120,,,100,,2014-04-18T13:57:52,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",,2833-011-007,"16+ Spaces",,,10,2014-03-07T17:02:36,Attached,34470,,Office,Commercial,"O-Personal Services,Rt-Personal Services,Rt-Strip Stores,A-Animal Care Services","Office for lease on Silver Springs Blvd. Great Hwy exposure, lots of parking, close to everything.",4,Shingle,"Building(s) and Land,Leases",No,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2014-04-18,One,E,"SILVER SPRINGS BLVD -101",1315,"Lynwood Park",3222,22E,17,15,,3941,,%,4,"Above Ground Electric",,,No,City,,1970,"B-2 Community Business"
0,"- Active",No,,1350,,,No,0,0,No,0,"11-14 Ft.",OCALA,Prefabricated,None,Marion,2014-03-11,,"HWY 200 (SW COLLEGE RD) WEST TO PROPERTY ON RIGHT. ACROSS FROM CARABBAS AND BEHIND BREADILIOUS BAKERY.",Yes,Yes,None,No,,,No,Right,,Fenced,"Wheelchair Accessible",Concrete,No,"County,State",,None,,,Yes,Yes,,17.33,,"1-3 Years,4-10 Years,4-6 Years",,Yes,2715220271512193,2014-03-11,271512193,2715,22,404441,0,Active,2715220,1500,"Paved Street,In City Limits",.25,,,,IRREG,,2014-03-11T14:18:07,No,,50,%,,Yes,300,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",None,23646-001-00,"16+ Spaces",,,11,2014-03-11T14:17:36,Attached,34470,,Retail,Commercial,"A-Animal Care Services,A-Plant Nursery/Greenhs,I-Self/Mini-Storage,Rt-Retail Store","1/4 ACRE YARD WITH USEFUL BUILDING LOCATED ON SW COLLEGE ROAD (HWY 200) BEHIND NEW BREADILIOUS BAKERY. GREAT FOR LANDSCAPE STORE, ORGANIC GARDEN SUPPLY, GOLF CART SALES OFC.",1,Metal,Leases,No,City,No,"Call Listing Agent","Call Listing Agt",No,Florida,2014-03-11,One,SW,"COLLEGE RD","2445 B","Comm Nonsub",6354.02,21E,24,15,,1350,,%,1,"Above Ground Electric",,,No,City,,2000,"B-4 Regional Business"
0,"- Active",,,10402,,,No,0,0,No,0,"11-14 Ft.",OCALA,"Concrete Block","Central Electric",Marion,2013-06-11,,"HWY 40 (SS BLVD) EAST TO PROPERTY ON LEFT BETWEEN WOLFYS AND BURGER KING",Yes,Yes,"Street Level",No,220,,No,Right,,"Wheelchair Access","Dishwasher,Garbage Disposal,Microwave,Public Restrooms,Range,Refrigerator,Storage Area",Tile,No,"City,State",,"Heat Pump",,,Yes,Yes,,12.11,,"11+ Years,1-3 Years,4-10 Years",Net,Yes,2715220271512193,2013-06-11,271512193,2715,22,391692,0,"Pending-Continue to Show",2715220,6000,"Paved Street,In City Limits",1.54,448,,,150,,2013-10-28T14:47:17,Yes,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"BILL RODGERS REALTY-0",None,28335-010-05,"16+ Spaces,Paved",,,14,2013-06-11T13:37:16,"To Follow",34470,,Retail,Commercial,"O-Personal Services,Rt-Restaurant/Bar,Rt-Retail Store,Rt-Strip Stores","FULLY EQUIPPED RESTAURANT, 280 SEATS, 110 PARKING, CENTRAL LOCATION, PERFECT FOR FAST FOOD, SIT DOWN RESTAURANT, CAFETERIA, OR OTHER RETAIL USE ALLOWED BY B-2 ZONING. WALK-IN FREEZERS, COOLERS, ALL EQUIPMENT INCLUDED.",5,"Built Up,Metal",Leases,No,City,No,"Call Listing Agent","Call Listing Agt",No,Florida,2013-06-11,One,E,"SILVER SPRINGS BLVD",2167,Orangeview,11701,22E,16,15,Conventional,10402,,%,1,"Above Ground Electric,TV Cable Available",,,No,City,,1979,"B-2 Community Business"
,"- Active",No,,,,,Yes,0,0,Yes,,"7-10 Ft.",Ocala,"Concrete Blk w/ Stucco","Central Electric",Marion,2013-01-11,,"SS Blvd E to NE 30 Ave Left To W on SS Blvd RT on NE 3rd St to 2929",No,No,None,No,,,No,Right,Non-Assumable,Landscaped,"Smoke Alarm System,Wheelchair Accessible","Tile,W/W Carpet",No,City,,"Central Electric,Heat Pump",,,Yes,Yes,,,,None,,No,27151020271510352,2013-01-11,271510352,2715,102,384664,0,Active,27151020,279000,"Paved Street,In City Limits",.74,214,,,75,,2014-01-15T17:12:57,No,,3,%,,Yes,1541,"- Active",,,,,,,,,,,,,,,"AMERICAN LANDMARK REAL ESTATE-0",None,2781-001-006,"6-15 Spaces",,,8,2013-01-14T13:02:41,"To Follow",34470,,Office,Commercial,"O-Building,O-Medical Office,O-Personal Services","Great Location! Zoned B2A. 1541 sq. ft. bldg. Large reception area,4 offices, Break Room, Handicapped restroom, sun room, 2nd building 506 sq. ft. reception area, 2 offices, 1 restroom. Both Move in Ready! Real Estate Only! Easy to Show!",2,Shingle,"Building(s) and Land",Yes,City,No,"Call Listing Agent,Lockbox Supra,Vacant","Lockbox Supra",No,Florida,2013-04-23,One,NE,"3 ST",2929,Silverland,"2,840.0",22E,15,15,"Cash,Conventional",2047,,%,2,"Street Lights,TV Cable Available",,,Yes,City,,1956,"B-2 Community Business"
,"- Active",,,,,,No,0,0,No,,"7-10 Ft.",Ocala,"Concrete Block","Central Electric",Marion,2013-05-14,,"Directly on East Silver Springs Blvd.",Yes,Yes,,No,,,,Right,,"Other-See Remarks",,,,,,"Central Electric",,,Yes,Yes,,,,"Other-See remarks",,No,27155030259500429,2013-05-14,259500429,2715,503,390465,0,Active,27155030,1490000,"Paved Street",1.88,273,,,300,,2013-05-21T17:22:35,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"BOSSHARDT REALTY SERVICES, LLC-0",,2782-007-001,"16+ Spaces",,,5,2013-05-21T17:22:35,"Other-See Remarks",34471,,Retail,Commercial,"Rt-Shopping Center","Great investment opportunity. Retail shopping plaza. All but one unit is currently occupied. Great tenants! 1,000 SF space is available for lease. Tenants include Blockbuster, Eye Care, Barber Shop, Alterationist, Check Cashing, and Hair Sylist.",5,"Other-See Remarks","Building(s) and Land",Yes,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2013-05-15,One,E,"SILVER SPRINGS BLVD",2750,"Ocala Hilnd",14636,22E,15,15,,12460,,%,5,"Above Ground Electric",,,No,City,,1990,"B-2 Community Business"
,"- Active",,,,,,No,0,0,No,,"7-10 Ft.",Ocala,"Frame w/ Vinyl","Central Electric",Marion,2013-12-05,,"Take 17th street towards SE 58th Ave T/L onto SE 58th Ave / Baseline Rd. cont. on Baseline Rd. to Cherry Rd T/R to location on right.",Yes,Yes,None,No,,,,Right,,Landscaped,"Private Restrooms,Public Restrooms,Range,Refrigerator,Security Alarm System,Smoke Alarm System","Vinyl,W/W Carpet",,"City,County",,"Central Electric",,,Yes,Yes,,,,None,,No,27151740271513055,2013-12-04,271513055,2715,174,400158,0,Active,27151740,159500,"Paved Street,County Zoning",.23,125,81,125,81,,2013-12-10T03:04:17,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"KELLER WMS CORNERSTONE REAL ESTATE-0",None,9023-0477-04,"6-15 Spaces",,,5,2013-12-06T16:45:11,"To Follow",34472,,Office,Commercial,O-Building,"Great Location for business located at a busy intersection. 2400 sq. ft. just off Baseline Rd. / SE 58th Ave and Cherry Rd. Office features waiting room, kitchen, employee copy room or lounge, file room, conference room 3 larger offices, 4 additional offices. 6-8 parking spaces and alarm system. A Must see!!!",2,Shingle,"Building(s) and Land",Yes,City,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,2013-12-09,One,,"CHERRY RD",5808,"Slvr Spgs Sh S",1768,23E,19,15,"Cash,Conventional",2400,,%,1,"Above Ground Electric",,,No,City,,1987,"R-O Residential Office"
,"- Active",No,,2695,,,No,4,6,No,,"7-10 Ft.",OCALA,"Concrete Blk w/ Stucco","Central Electric",Marion,2010-12-20,,"441/301 N TO NE JACKSONVILLE RD, TR, GO 1/2 MI TO NW 1 AVE, TL, GO 1 BLOCK TO NW 21 PL (NORTH ROADS PARK), TR TO 4TH BUILDING ON LEFT.",Yes,Yes,,No,,"Oakcrest Elementary School",No,Right,,,,"W/W Carpet",No,"City,Private",1460,"Central Gas","Vanguard High School",,Yes,Yes,,0,,"1-3 Years",,No,2715700271510006,2010-12-20,271510006,2715,70,352086,0,Active,2715700,109000,"Paved Street,Dead End Street,Cul-De-Sac,In City Limits",.23,100,100,100,100,"Howard Middle School",2013-08-14T17:35:48,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"ALBIOL  &   ASSOCIATES-0",,2511-004-000,"6-15 Spaces",,,6,2010-12-22T19:56:57,"To Follow",34475,,"Residential Income",Commercial,R-Duplex/Triplex/Quad,"FULLY RENTED QUADRAPLEX. Two 2-bedroom, 1-bath units and two 1-bedroom, 1-bath units. Drive-by okay, but shown by appointment only. Sold in ""AS-IS Condition.""",0,Shingle,"Building(s) and Land,Leases",Yes,City,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,2013-07-29,One,NW,"21 PL",43,"N Roads Park",1740,22E,05,15,"Cash,Conventional",2695,,%,4,"TV Cable Available",,No,No,City,,1981,"R-3 Mulitple Family Dwelling"
,"- Active",,,1600,1736,,No,2,2,No,,"11-14 Ft.",Ocala,"Concrete Block,Log","Attic Fan,Central Electric,Wall/Window Unit",Marion,2013-09-12,,"FROM 441/301 & HWY 27 GO N 4 MI TO PROPERTY ON RIGHT. ABOUT 1/2 MI S OF HWY 326.",Yes,Yes,None,No,,,No,Right,,Landscaped,,"Concrete,Hardwood/Parquet",No,"County,US Highway",,"Central Electric,Heat Pump",,,Yes,Yes,,,,"None,Owner Occupied-Will Vacat",,No,2715700271510006,2013-09-10,271510006,2715,70,396225,0,Active,2715700,279000,"Paved Street,County Zoning",.83,,,,0.83,,2014-04-18T18:10:46,No,,3,%,,Yes,925,"- Active",,,,,,,,,,,,,,,"ALBIOL  &   ASSOCIATES-0","11-12 Ft.",1470-001-032,"16+ Spaces",,,24,2013-09-13T19:11:47,Attached,34475,,Other,Commercial,"I-Warehouse,I-Auto/Marine Services,I-Other See Remarks,Rt-Retail Store","GREAT OPPORTUNITY TO LIVE WHERE YOU WORK! Very nice two story Log Home, two-car detached garage and separate 1900+ SF block building. Currently used as an auto repair shop. Great visibility on 441/301, 1/2 mile south of Hwy 326. Close to several tractor dealers, shopping center, tractor supply, less than five miles to I-75 and Hwy 326.",0,Shingle,"Building(s) and Land",Yes,Septic,No,"Appointment,Call Listing Agent,Lister Must Accompany","Call Listing Agt",No,Florida,2013-09-13,Two,N,"Hwy 441/301",6501,"Ocala Hilnd Est",3209,22E,10,14,,4261,,%,3,"Other-See Remarks",,No,No,Well,,1987,"B-4 Regional Business"
,"- Active",,,6000,3400,,No,0,0,No,,"7-10 Ft.,11-14 Ft.,Varied Column Span",OCALA,"Concrete Block,Other-See Remarks","Central Electric",Marion,2013-11-18,,"FROM NE 36 AVE AND NE 35TH ST, GO EAST 1/2 MILE TO PROPERTY ON LEFT.",Yes,Yes,,No,220,,No,Right,,"Fenced,Fuel Pumps,Landscaped","Private Restrooms,Public Restrooms,Range,Refrigerator","Concrete,W/W Carpet",,City,,"Central Electric",,,Yes,Yes,,,,None,,No,2715700271510006,2013-11-18,271510006,2715,70,399467,0,Active,2715700,850000,"Paved Street,In City Limits",19.7,1293,878,1351,484,,2014-02-05T17:58:36,,,3,%,,Yes,1856,"- Active",,,,,,,,,,,,,,,"ALBIOL  &   ASSOCIATES-0",,15860-000-00,"16+ Spaces,Covered,Paved,Unpaved",,,19,2013-11-21T17:41:31,Attached,34479,,Other,Commercial,"OT-Other See Remarks","GREAT 19.7 ACRES ON M-2 PROPERTY with 4 buildings and over 100,000 yards of fill dirt. West border is on a railroad line. Buildings include: 1856 SF office, 5775 SF office and shop, 3500 SF metal storage building, 3400 SF 8-stall barn, plus a covered fuel shed.  An older mobile home with no value is on the property. MAY DIVIDE. Additional 43 acres of red sandy clay mine available (MLS# 399903).",4,"Metal,Shingle","Building(s) and Land",Yes,Septic,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,2014-02-05,One,NE,"35 ST",4101,"Comm Nonsub",8200,22E,35,14,"Cash,Conventional",15225,,%,5,"Above Ground Electric",,No,No,"City,Well",,1972,"M-2 Heavy Industrial"
,"- Active",,,1334,3075,,No,1,3,No,,"7-10 Ft.",Ocala,"Concrete Blk w/ Stucco,Frame","Ceiling Fan",Marion,2013-02-01,,"West on Hwy 27 t/R on 27 Ave, T/L on NW 21 St to property on left.",Yes,Yes,,No,,,,Right,,Fenced,"Dishwasher,Refrigerator",Concrete,,City,,None,,,Yes,Yes,,,,None,,No,2715380271510055,2013-01-28,271510055,2715,38,385710,0,Active,2715380,89900,"Paved Street",1.15,,,,,,2013-12-11T20:24:12,,,3.5,%,,Yes,,"- Active",,,,,,,,,,,,,,,"CB/ELLISON REALTY-0",,21699-000-39,"6-15 Spaces",,,9,2013-02-01T20:36:11,"To Follow",34475,,Other,Commercial,"I-Warehouse,OT-Other See Remarks","Great Commercial property this property features a commercial warehouse built in 1988 with block construction and a 3/2 frame home built in 1952.",1,"Metal,Shingle","Building(s) and Land",Yes,Septic,No,"Go To Site,Lockbox Supra","Lockbox Supra",,Florida,2013-11-13,One,NW,"21 ST",3030,"Comm Nonsub",1771.27,21E,11,15,,4409,,%,2,"Above Ground Electric,TV Cable Available",,,No,Well,,1988,"B-4 Regional Business"
,"- Active",,,,3750,,No,1,0,No,,"7-10 Ft.",LEESBURG,"Other-See Remarks","Central Electric",Lake,2011-11-02,,"HWY 44 TO FLATWOOD ROAD, SOUTH TO SIGN ON RIGHT.",Yes,Yes,,Yes,,,,Right,,,,,No,,,"Central Electric",,,Yes,Yes,,0,,"Other-See remarks",,No,2715596271511483,2011-09-07,271511483,2715,59,366064,6,Active,2715596,595000,"In City Limits",10.52,,,,,,2013-05-01T18:56:51,,,4,%,,Yes,840,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY - HWY 441-2",,291924000100006300,"Other-See Remarks",,,1,2011-11-03T23:56:19,"To Follow",34748,,Industrial/Warehouse,Commercial,"OT-Other See Remarks","WAREHOUSE CURRENTLY LEASED. PROPERTY ADJOINS LEESBURG INDUSTRIAL PARK OFF SR 44. CURRENT BOUNDARY SURVEY & PHASE 1 ENVIRONMENTAL AVAILABLE. CLOSE TO I-75 & TURNPIKE. PROPERTY NOW INCLUSIVE OF 3,750 SF WAREHOUSE & 840 SF OFFICE W/FULL BATH & KITCHEN. LOCATED ON 1 ACRE PARCEL. TOTAL LAND 13 ACRES. 85+ PARKING SPACES. HEAVY INDUSTRIAL ZONING.",2,Metal,"Building(s) and Land",Yes,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2012-03-19,One,,"FLATWOODS RD",425,"Out Of County",6522,24E,29,19,"Cash,Conventional,Other-See Remarks",4590,,%,2,"Other-See Remarks",,,No,City,,1991,"Heavy Industrial"
0,"- Active",No,,,,,No,0,0,No,0,"11-14 Ft.",SUMMERFIELD,"Concrete Blk w/ Stucco","Central Electric",Marion,2012-08-02,,"HWY 441/27 TO NORTH OF THE VILLAGES HOSPITAL - EAST SIDE OF HWY TO 17051 & SIGN. BUILDING IS SOUTH OF HWY 42",Yes,Yes,None,No,,,No,Right,,,,,No,"US Highway",,"Central Electric",,,Yes,Yes,,12,,"1-3 Years",,Yes,2715596271511483,2012-07-28,271511483,2715,59,377787,6,Active,2715596,800,"Paved Street,County Zoning",.49,,,,,,2013-07-16T17:40:37,No,,3,%,,Yes,1800,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY LADY LAKE-6",None,48503-001-01,"6-15 Spaces",,,1,2012-08-03T18:06:12,"To Follow",34491,,Office,Commercial,"OT-Other See Remarks","1800 SQ FT MEDICAL BUILDING AND SIGNAGE WITH OUTSTANDING EXPOSURE TO HWY 441/27. AVERAGE DAILY TRAFFIC OF APPROX 37,000 CARS PER DAY. WELL LOCATED FOR THE VILLAGES BUSIEST CORRIDOR, STONECREST AND SPRUCE CREEK SOUTH. OWNER/SURGEON ONLY USES ONE DAY PER WEEK. OUTSTANDING VALUE AT ONLY $800/DAY(+SALES TAX) (GROSS RENT INCLUDES UTILITIES). PLEASE CALL FOR A SPECIAL RATE FOR SINGLE PRACTICE.",2,"Metal,Tile","Other-See Remarks",No,County,No,"Call Listing Agent","Call Listing Agt",,Florida,2013-01-02,One," S","HWY 441",17051,"Bridle Trl Est",4294,23E,35,17,,1800,,%,1,"Above Ground Electric",,,No,County,,1999,"B-1 Neighborhood Business"
